Filename	start	end	avg pitch
Amanda_Seyfried_1.wav	0	16.716167800453515	165.34942425475106
Amanda_Seyfried_2.wav	0	12.179818594104308	217.70260729764183
Amy_Poehler_1.wav	0	11.376190476190477	163.5965683422461
Amy_Poehler_2.wav	0	3.84984126984127	250.85259579093326
Amy_Schumer_1.wav	0	12.419251700680272	208.44087982740717
Amy_Schumer_2.wav	0	7.557482993197279	246.757450267378
Angela_Kinsey_1.wav	0	10.729138321995466	238.32082922048437
Angela_Kinsey_2.wav	0	6.525555555555556	257.0669683524455
Anne_Hathaway_1.wav	0	12.445034013605442	194.37758431774262
Anne_Hathaway_2.wav	0	7.676122448979592	188.2853711706559
Greta_Gerwig_1.wav	0	11.775555555555556	235.3337705383413
Greta_Gerwig_2.wav	0	7.875419501133787	213.381781894514
Helena_Bonham_Carter_1.wav	0	11.562290249433106	171.2998481544345
Helena_Bonham_Carter_2.wav	0	8.062539682539683	153.58162501690362
Julia_Louis-Dreyfus_1.wav	0	14.349705215419501	230.97005465568571
Julia_Louis-Dreyfus_2.wav	0	12.030068027210884	206.87954403255335
Julia_Roberts_1.wav	0	11.869659863945579	175.4217522663031
Julia_Roberts_2.wav	0	14.203061224489796	169.87492624120003
Julia_Stiles_1.wav	0	6.29	184.06933407361197
Julia_Stiles_2.wav	0	14.080340136054422	229.53714804039996
Kathryn_Hahn_1.wav	0	9.294126984126985	222.70151429512617
Kathryn_Hahn_2.wav	0	11.468321995464853	204.896323976406
Kristen_Bell_1.wav	0	7.0062358276643995	240.35645137563648
Kristen_Bell_2.wav	0	7.743696145124717	216.86104135254766
Kristen_Wiig_1.wav	0	6.9655328798185945	204.52867911944264
Kristen_Wiig_2.wav	0	10.368571428571428	198.74422935826925
